,r_p_diff,score,sd1,sd2,sd1/sd2,beats_per_sec,label,dom_freq
353,0,0.970588235,15.66796587,43.93045306,0.356653865,1.166666667,N,1.2
354,0,0.944444444,23.24726595,40.74220708,0.570594173,1.233333333,N,1.333333333
355,1,0.986111111,22.35520833,24.47491283,0.913392766,1.216666667,N,1.25
356,0,1,18.94060812,23.68859552,0.79956653,1.2,N,1.266666667
357,2,0.828125,41.283304,77.3706184,0.533578571,1.083333333,N,0.716666667
358,1,0.7,45.21302564,118.644078,0.381081183,0.85,N,0.866666667
359,7,0.714285714,32.11498948,98.92317183,0.324645772,1.2,N,1.133333333
360,0,1,5.951672528,19.12394928,0.311215662,1.533333333,N,0.7
361,3,0.871794872,17.65621914,71.50968441,0.246906685,1.333333333,N,1.3
362,2,0.25,188.9837977,170.0722477,1.111197155,0.966666667,N,2.8
363,4,0.676470588,68.1299466,28.49845652,2.390653913,1.166666667,N,1.2
364,1,1,11.16561471,19.29451577,0.5786937,1.166666667,N,1.233333333
365,2,0.978021978,37.75733833,46.20409337,0.817186002,1.533333333,N,0.883333333
366,12,0.388888889,365.4915244,268.9794604,1.358808304,1.233333333,A,1.666666667
367,2,0.4,114.5548058,126.0138695,0.90906506,1.033333333,N,0.7
368,15,0.933333333,21.03961238,43.92972725,0.478937924,1.533333333,N,0.733333333
369,11,0.971428571,43.71911498,42.70302841,1.023794251,1.2,N,2.433333333
370,1,1,11.49292398,15.43404518,0.744647553,1.2,N,1.216666667
371,21,0.6,163.5061291,304.3386197,0.537250676,1.809366131,A,0.745033113
372,0,1,8.285328862,14.64037698,0.565923191,1.2,N,2.5
373,19,0.446808511,112.3496919,129.3433402,0.868615978,1.6,A,1.3
374,0,0.677419355,23.9068408,76.20752207,0.313707101,1.066666667,N,1.1
375,2,0.851851852,291.3756649,284.3443645,1.024728116,1.110229976,N,1.110229976
376,10,0.642857143,68.26104488,169.0649269,0.403756392,0.95,N,0.883333333
377,4,0.836363636,70.3849346,81.2688959,0.8660747,1.866666667,A,3.833333333
378,1,0.5,14.02206681,40.14388111,0.349295245,0.833333333,N,0.533333333
379,1,0.928571429,12.94708022,44.63095297,0.290091951,0.966666667,N,1.033333333
380,0,1,7.843643607,15.7690501,0.497407489,1.5,N,4.7
381,0,0.3,93.49675707,142.4870332,0.656177302,1.251489869,N,1.251489869
382,0,1,10.73331588,17.6684696,0.607484187,1.1,N,1.166666667
383,2,1,12.14372032,31.75286056,0.382444923,1.033333333,N,1.066666667
384,0,0.925,7.916025038,42.95822066,0.184272647,1.366666667,N,1.433333333
385,4,0.942028986,132.0563671,167.6657483,0.787616841,1.156005725,N,1.222063195
386,1,0.96875,67.20545279,38.93615527,1.726042346,1.083333333,N,4.45
387,4,0.577777778,181.9821231,155.7192501,1.168655275,1.533333333,A,0.9
388,1,1,6.664322505,51.21411345,0.130126679,1.01318752,N,1.01318752
389,8,0.757575758,21.20450604,61.02922228,0.347448407,1.133333333,N,1.066666667
390,0,0.8,17.99321503,31.76504577,0.566447005,0.866666667,N,0.9
391,1,0.914285714,19.67891531,65.31726169,0.301282001,1.2,N,1.233333333
392,23,0.909090909,56.32674471,67.25398101,0.837522833,2.233333333,A,2.566666667
393,0,0.541666667,14.12058371,16.16120741,0.873733215,0.833333333,N,0.866666667
394,0,0.947368421,80.05993616,65.94779203,1.213989638,1.3,N,4.1
395,0,1,4.113560063,14.89954186,0.276086346,1.565217391,N,1.652173913
396,2,0.954545455,17.85471753,43.33728539,0.411994369,1.5,N,0.7
397,1,0.529411765,8.983733371,57.35470017,0.15663465,1.309408341,N,1.01842871
398,7,0.921052632,24.14834574,58.07834981,0.415789116,1.3,N,0.933333333
399,2,0.964285714,14.13944101,34.68213049,0.407686633,0.966666667,N,1.033333333
400,6,1,8.968078017,16.82798991,0.532926277,1.533333333,N,1.6
401,14,0.971428571,159.3838006,138.9034229,1.14744329,1.2,N,0.666666667
402,1,0.04,128.1473746,196.6905735,0.651517621,0.866666667,N,3.5
403,3,0.694444444,98.73669146,127.9451413,0.771711145,1.233333333,N,0.966666667
404,1,0.03030303,129.4241385,190.5636286,0.679164957,1.133333333,N,0.733333333
405,1,0.56,32.89277731,79.58024281,0.413328436,0.866666667,N,0.733333333
406,1,0.541666667,13.71691471,31.93803073,0.4294853,0.833333333,N,1.033333333
407,0,1,14.11772927,26.78574368,0.527061314,1.466666667,N,4.6
408,1,0.898305085,43.3551273,52.64618776,0.823518837,1.153994102,N,1.173227337
409,5,1,2.448925426,5.852584834,0.418434845,1.5,N,1.166666667
410,2,0.971428571,7.303757071,42.71405601,0.170991888,1.2,N,1.133333333
411,1,0.7,80.46174053,71.98963534,1.117685069,1.033333333,N,1.066666667
412,11,0.981818182,12.38112196,62.67648456,0.197540147,1.276595745,N,0.980243161
413,0,1,14.99268828,49.69873072,0.301671452,1.333333333,N,1.366666667
414,5,1,7.313419933,30.07028803,0.243210837,1.4,N,0.933333333
415,2,0.724137931,34.2173384,89.19531138,0.383622613,1.171264966,N,0.663716814
416,6,0.5,248.4349207,191.5144323,1.297212527,1.1,A,1.2
417,0,0.785714286,42.78859892,59.83605606,0.715097246,0.966666667,N,1
418,0,0.939393939,19.90210416,52.4230587,0.379644085,1.133333333,N,1.8
419,2,0.75862069,89.85437955,146.3469575,0.613981876,1.042149143,N,1.076887448
420,1,1,10.17909596,15.11331033,0.673518623,1.2,N,1.266666667
421,0,1,5.803362159,13.59102827,0.426999491,1.066666667,N,1.133333333
422,6,1,3.722149236,6.370968363,0.584236026,1.3,N,0.9
423,1,0.955882353,57.78797036,104.3470992,0.55380524,1.15,N,4.466666667
424,0,0.833333333,27.94096602,65.72712902,0.42510553,1.033333333,N,1.1
425,13,0.888888889,16.39221765,22.93904681,0.714598901,0.933333333,N,0.966666667
426,2,0.454545455,59.28392137,160.5989224,0.36914271,1.133333333,N,1.066666667
427,5,0.064516129,229.348258,306.4054947,0.748512223,1.066666667,N,2
428,3,0.885714286,116.0758644,101.2200658,1.146767328,1.2,N,1.033333333
429,0,0.5,157.2123426,87.53476293,1.795998953,1.366666667,N,2.633333333
430,1,1,9.242934698,23.19766316,0.398442491,1.1,N,1.1
431,0,0.64516129,100.169486,139.5186611,0.717964789,1.066666667,N,1.066666667
432,1,0.771428571,107.0756334,165.3465161,0.647583245,1.2,N,0.633333333
433,2,1,5.136811688,6.783220538,0.757282129,1.226715129,N,3.793730123
434,0,0.833333333,19.36159046,45.71390233,0.423538343,1.033333333,N,1.1
435,1,0.651162791,76.76061893,73.47099787,1.044774416,1.24246988,A,1.270707831
436,0,0.931034483,15.46061487,44.47157619,0.347651606,1,N,1.033333333
437,0,1,18.35856849,23.03727522,0.796907113,1.066666667,N,1.133333333
438,4,0.235294118,9.123953517,6.865523772,1.328952287,0.974025974,N,0.487012987
439,12,0.598039216,106.9269801,107.4443668,0.995184609,1.716666667,A,0.95
440,1,0.516129032,178.2708613,185.6706396,0.960145673,1.066666667,A,1.166666667
441,1,0.333333333,30.76187243,91.63833554,0.335687813,0.833333333,N,0.866666667
442,1,0.5,135.3497663,58.75194153,2.303749676,1.260504202,A,1.454427925
443,0,1,7.321960879,13.84236653,0.528952969,1.163200564,N,3.701092704
444,0,0.944444444,12.63906768,40.98426223,0.308388318,1.233333333,N,1.3
445,0,1,6.583771834,9.113180761,0.722444996,1.256664128,N,5.255140899
446,0,1,7.193058151,13.71083697,0.524625751,1.1,N,1.133333333
447,1,0.966666667,27.99576125,43.40568066,0.644979201,1.016666667,N,1.05
448,0,0.851851852,12.84388895,32.84366671,0.391061359,0.933333333,N,0.966666667
449,1,1,5.185576517,5.111797113,1.014433164,1.366666667,N,2.833333333
450,0,1,18.91413997,14.66369167,1.289862088,1.333333333,N,1.366666667
451,8,0.942857143,48.52480667,43.63025988,1.112182389,1.2,N,0.8
452,0,0.722222222,110.5167413,147.7578457,0.747958532,1.233333333,N,1.033333333
453,3,0.96969697,7.143965378,16.77811048,0.425790817,1.133333333,N,1.166666667
454,4,0.65,188.9325443,210.8092397,0.896225159,1.058112193,N,1.108498488
455,1,0.055555556,91.56148941,100.8112042,0.908247155,0.901328273,N,2.79886148
456,0,0.04,108.1535189,265.0435994,0.40805935,0.866666667,N,0.833333333
457,1,0.24137931,246.6533367,112.5572417,2.191359107,1,A,1.033333333
458,0,0.635135135,173.8409658,124.2224246,1.399433044,1.25,A,2.8
459,1,0.939393939,33.02165483,21.35187996,1.546545545,1.133333333,N,1.166666667
460,4,1,18.67113042,47.4903499,0.393156304,1.4,N,4.2
461,0,1,12.51096741,13.59010567,0.920593828,1.078213247,N,2.233441725
462,2,0.62962963,36.2936015,60.97174953,0.595252749,0.933333333,N,0.933333333
463,1,0.3,189.3581443,229.4171387,0.825387961,1.033333333,A,1.1
464,18,0.677419355,40.93626482,99.84976369,0.409978585,1.066666667,N,1.1
465,74,0.88028169,130.1308627,164.9804969,0.788765128,2.383333333,A,4.433333333
466,0,1,5.481435588,20.44064748,0.268163501,1.2,N,0.866666667
467,0,0.642857143,36.0612191,85.22632751,0.423122997,0.966666667,N,1
468,0,0.428571429,23.72175992,51.09774573,0.464242788,1.202565473,N,1.202565473
469,1,0.916666667,78.55468797,79.56098361,0.987351895,1.233333333,N,1.266666667
470,6,0.612244898,123.8277985,98.25871109,1.260222093,1.666666667,A,1.7
471,2,0.916666667,46.14656725,57.19220092,0.806868183,1.233333333,N,1.3
472,24,0.063829787,466.2288206,221.5148767,2.104729162,1.6,A,0.7
473,1,0.938461538,11.90733673,51.76191185,0.230040512,1.1,N,3.433333333
474,1,0.2,124.5573782,81.80826726,1.522552456,0.89673913,N,1.222826087
475,1,1,4.838987354,13.84358932,0.349547162,1.133333333,N,1.2
476,4,1,10.57829035,24.24796319,0.436254801,1.233333333,N,0.666666667
477,0,1,8.805816673,50.16149554,0.175549325,1.3,N,1.366666667
478,0,0.96969697,57.68915145,69.4795571,0.830303961,1.133333333,N,1.133333333
479,0,0.821428571,15.34245569,50.13288241,0.306035778,0.966666667,N,1.066666667
480,4,0.515151515,90.74773179,142.0918673,0.638655354,1.133333333,A,0.733333333
481,24,0.487804878,213.7061999,232.4949374,0.919186466,1.383333333,A,1.016666667
482,2,0.911764706,138.3756172,144.0103316,0.960872846,1.166666667,N,1
483,1,1,8.174668684,23.13059536,0.353413674,1.033333333,N,0.733333333
484,0,1,15.73349087,12.62446255,1.246270153,0.933333333,N,0.966666667
485,0,1,6.419273788,20.23106207,0.317297914,1.1,N,1.133333333
486,0,0.641509434,280.1520262,286.2592571,0.978665386,0.9,N,1.1
487,0,0.066666667,20.87716478,16.74894656,1.24647629,0.864864865,N,0.972972973
488,1,0.961538462,11.56623438,12.69330532,0.911207451,0.9,N,2.8
489,0,0.945945946,13.07032262,44.10110438,0.296371776,1.266666667,N,1.333333333
490,0,1,5.196622784,9.98876367,0.520246845,1.033333333,N,1.066666667
491,2,1,2.753865329,8.927072185,0.308484716,1.411202779,N,4.277029961
492,5,0.955555556,38.93213439,59.47068615,0.65464411,1.533333333,N,0.966666667
493,0,0.259259259,118.5453486,174.0668981,0.681033269,0.933333333,N,2.833333333
494,0,0.75862069,45.80286557,77.37948717,0.591925163,1,N,1.1
495,0,1,6.031749484,29.47268428,0.204655586,1.277263221,N,4.033462803
496,0,0.923076923,21.61600014,53.72418532,0.402351381,1.333333333,N,0.866666667
497,18,1,6.834619093,27.63683062,0.247301117,1.530967293,N,1.635351427
498,1,0.214285714,212.2806389,265.4531143,0.79969165,0.966666667,A,1.233333333
499,2,0.971428571,48.78079081,50.03631899,0.974907663,1.2,N,1.2
500,12,0.757575758,45.21841285,103.5431338,0.436710878,1.133333333,N,1.1
501,0,0,8.5183542,20.34843868,0.418624462,0.850125945,N,1.039042821
502,0,1,8.48782931,44.37585108,0.191271358,1.366666667,N,1.4
503,0,0.413793103,94.53861435,157.3042777,0.600992012,1,N,1
504,1,1,7.886203966,39.12934608,0.201541931,1.333333333,N,1.366666667
505,0,1,13.45197055,25.69922171,0.52343883,1.366666667,N,1.433333333
506,0,1,7.906291686,18.0136003,0.438906801,1.466666667,N,3.033333333
507,0,0.172413793,125.153279,243.3882352,0.514212525,1,N,0.966666667
508,0,0.64516129,10.38160767,94.52401876,0.109830367,1.066666667,N,1.033333333
509,2,0.944444444,10.7074052,51.07461972,0.209642387,1.233333333,N,0.833333333
510,0,0.88372093,38.5726125,58.07780661,0.664154085,0.799709197,N,0.836059615
511,0,0.923076923,37.79673813,51.39467621,0.735421272,1.333333333,N,1.333333333
512,0,0.592592593,61.44009232,100.1538921,0.613456862,0.933333333,N,1
513,0,0.771428571,39.93771583,80.78300494,0.494382647,1.2,N,3.8
514,0,0.636363636,204.1214297,221.393466,0.921984887,0.994236311,A,2.247838617
515,0,1,10.50083681,25.86779575,0.405942466,1.233333333,N,1.3
516,0,0.652173913,49.20954613,41.00101905,1.200203002,0.8,N,0.833333333
517,0,0.935483871,18.83341527,36.08879652,0.521863212,1.066666667,N,1.1
518,0,1,9.08600878,27.59730261,0.329235393,1.4,N,4.3
519,7,0.580645161,92.96355319,143.3209297,0.648639061,1.066666667,N,1.066666667
520,6,0.545454545,170.7351274,244.0026874,0.699726422,1.5,A,0.933333333
521,1,0.955223881,24.52414172,63.14464506,0.388380388,1.133333333,N,1.166666667
522,0,0.310344828,258.5724152,292.5186294,0.883951958,1,A,3.966666667
523,2,0.541666667,53.12103303,87.53671178,0.606842911,0.833333333,N,0.9
524,0,0.931034483,11.56295006,29.57273212,0.391000399,1,N,1.033333333
525,0,1,5.429139486,5.995553908,0.905527591,0.9,N,0.966666667
526,2,0.37037037,194.7165373,162.4383765,1.198710191,0.933333333,N,1
527,1,0.868421053,22.18192922,82.13993298,0.270050491,1.3,N,1.366666667
528,0,0.423076923,53.97332675,130.5637009,0.413386924,0.9,N,0.866666667
529,0,0.75,73.24317278,120.6928224,0.606856078,1.233333333,N,2.6
530,6,0.257142857,307.3285008,320.4074864,0.95918015,1.2,N,0.933333333
531,1,1,19.52050264,21.83906511,0.89383417,1.192082771,N,1.237067027
532,5,0.379310345,226.1406533,229.3584921,0.985970266,0.983333333,A,1.066666667
533,1,0.684210526,76.62086689,99.36491786,0.771105824,1.3,A,1.333333333
534,1,1,6.032032549,15.32869042,0.393512582,1.4,N,4.333333333
535,0,0.6,80.44154987,160.0561735,0.502583238,1.2,N,1
536,23,1,4.161224377,14.35990534,0.289780767,1.216666667,N,0.866666667
537,1,1,5.963679753,8.932142143,0.66766512,1,N,1.033333333
538,0,0.833333333,58.07321987,79.12778494,0.733916916,1.233333333,N,2.566666667
539,2,1,4.001720902,26.92743487,0.148611293,1.391304348,N,0.817391304
540,2,0.857142857,21.84273242,62.10612143,0.351700153,1.2,N,1.233333333
541,0,0.857142857,33.39120886,78.52867872,0.425210374,1.066666667,N,1.066666667
542,2,0.861111111,167.2562904,160.9792313,1.038992974,1.233333333,N,0.9
543,0,0.714285714,53.95098084,86.72906408,0.62206345,1.205699671,N,5.151625868
544,0,0.538461538,109.9368506,114.5078034,0.960081735,1.169916435,A,0.919220056
545,0,1,6.506193884,15.5661214,0.417971421,1.033333333,N,3.166666667
546,12,1,2.51770123,4.21276306,0.597636562,1.433333333,N,2.966666667
547,0,0.887096774,29.9614053,68.94117799,0.434593753,1.05,N,1.066666667
548,0,1,12.41726009,33.57731341,0.369811007,1.166666667,N,1.233333333
549,0,1,6.833270037,19.12292536,0.357333928,1.2,N,2.5
550,1,0.9375,9.957936223,9.108400681,1.093269452,1.371705218,N,1.533082302
551,2,1,9.003601981,17.53126302,0.513574063,1.3,N,2.733333333
552,0,0.764705882,96.95191335,78.30270194,1.238168172,1.166666667,N,3.933333333
553,3,1,10.57533731,51.6511618,0.204745391,1.22658929,N,0.712213136
554,0,1,8.595230229,28.20318055,0.304761026,1.433333333,N,4.433333333
555,0,0.970588235,20.18155529,20.47517354,0.985659792,1.166666667,N,1.2
556,0,0.929577465,59.1295898,92.38784952,0.640014787,1.2,N,1.216666667
557,0,1,9.279607271,29.0505463,0.319429699,0.966666667,N,1
558,4,0.135135135,269.0721862,415.5100562,0.647570816,1.110245423,N,0.964160499
559,0,1,9.334402841,25.96739408,0.359466291,1.133333333,N,1.166666667
560,1,1,7.148960686,34.5783631,0.206746649,1.4,N,0.733333333
561,0,0.757575758,65.01802635,64.80723955,1.003252519,1.133333333,N,1.166666667
562,1,0.770833333,66.51340464,73.82409827,0.900971447,1.633333333,N,1.166666667
563,11,0.58974359,107.8640842,146.0292247,0.738647243,1.333333333,N,1.333333333
564,8,0.966666667,13.06153814,18.33576534,0.712353038,1.033333333,N,1.1
565,2,0.2,47.98119202,87.16932421,0.550436664,1.009791922,N,1.009791922
566,2,0.233333333,141.7916611,208.9309305,0.678653279,1.033333333,N,1.033333333
567,1,0.75862069,183.9161076,192.1188654,0.957303736,1,N,0.933333333
568,0,1,13.78448006,13.53689243,1.018289842,1.033333333,N,2.166666667
569,2,0.09375,151.9796905,220.3250996,0.689797444,1.1,N,0.833333333
570,14,0.857142857,37.89472507,75.04852333,0.504936318,1.2,N,1.3
571,0,0.2,108.0578967,205.1923077,0.526617678,1.2,N,0.9
572,4,1,6.121710967,10.96285042,0.558405043,0.933333333,N,1
573,1,0.921052632,46.69309489,102.9279969,0.453648145,1.3,N,2.7
574,0,0.464285714,34.38066576,121.2038255,0.283659906,0.966666667,N,0.933333333
575,0,0.269230769,91.22981969,190.3096891,0.479375591,0.9,N,2.666666667
576,0,0.730769231,31.28989897,48.01851495,0.651621547,0.9,N,0.933333333
577,40,1,1.965465334,4.414750628,0.445204158,2.130112878,N,2.166525064
578,0,1,2.418933581,4.642202701,0.521074528,1.212422008,N,3.679807147
579,2,0.666666667,94.84087551,135.0821991,0.702097509,1.133333333,N,1.1
580,5,0.75,107.4155728,115.5902242,0.929279041,2.033333333,A,0.766666667
581,0,0.75,44.05060208,53.75978482,0.81939692,1.1,N,1.166666667
582,0,0.656716418,84.38147089,105.3285462,0.801126323,1.133333333,N,1.166666667
583,0,0.972222222,10.90798455,29.56832282,0.368907788,1.233333333,N,1.3
584,0,0.741935484,82.72757613,139.889639,0.591377436,1.066666667,N,3.233333333
585,5,0.461538462,69.84579841,152.3504731,0.458454752,0.9,N,0.9
586,0,0.866666667,21.45918831,45.37464602,0.472933459,1.033333333,N,1.1
587,1,0.481481481,99.96103777,161.2954012,0.61973892,0.933333333,N,0.7
588,0,0.153846154,164.5501342,228.9553862,0.718699555,0.9,N,0.866666667
589,0,0,17.59646034,17.98678141,0.97829956,1.06685633,N,1.280227596
590,0,0.910447761,21.37264896,63.85744026,0.334693168,1.133333333,N,1.183333333
591,2,0.2,203.4980142,124.3339271,1.636705435,1.428413243,A,1.926696933
592,0,1,6.827449721,8.565791327,0.79706001,0.933333333,N,0.966666667
593,0,0.787878788,25.34730546,65.14069808,0.38911627,1.133333333,N,1.2
594,5,1,5.880242254,18.55840505,0.316850626,1.352163462,N,0.510817308
595,0,0.03030303,194.7833109,301.534523,0.645973499,1.133333333,N,1
596,0,1,19.45872491,31.4607339,0.618508296,1.066666667,N,1.133333333
597,0,0.960784314,14.85156183,56.44474191,0.263116835,0.866666667,N,0.85
598,19,1,11.43877188,35.6858678,0.320540667,1.5,N,0.866666667
599,0,0.541666667,9.875298937,35.75189306,0.276217512,0.833333333,N,0.866666667
600,4,0.647058824,73.48247072,162.0551488,0.453441136,1.166666667,N,1
601,0,0.967741935,9.975587485,24.989998,0.399183205,1.066666667,N,4.433333333
602,2,1,13.22678517,24.37648769,0.542604223,1.233333333,N,1.266666667
603,2,0.833333333,36.94736359,48.22095948,0.766209631,1.033333333,N,1.066666667
604,0,0,185.1592314,242.144463,0.764664321,0.773993808,N,1.238390093
605,0,1,3.559239492,7.227395316,0.492465036,1.476510067,N,2.997762864
606,0,1,11.05746688,24.35154476,0.454076609,1.233333333,N,0.7
607,1,0.972972973,33.82775869,30.9841494,1.091776258,1.25,N,3.833333333
608,1,0.03030303,192.1225189,271.6928569,0.707131285,1.133333333,N,1
609,0,0.888888889,26.80542132,58.8659263,0.45536396,1.233333333,N,1.2
610,2,0.958333333,4.187879211,3.064112248,1.366751239,0.833333333,N,2.566666667
611,0,0.783783784,80.90346328,70.48650261,1.147786601,1.266666667,A,0.966666667
612,0,1,7.441540103,11.77935716,0.63174416,1.044867855,N,1.10633067
613,0,0.971428571,18.81906095,32.92986792,0.571489111,1.2,N,3.733333333
614,2,0.384615385,45.62319098,101.0236496,0.451609016,0.9,N,0.666666667
615,0,0.657894737,91.31362833,159.1184066,0.573872189,1.3,N,1.266666667
616,1,0.285714286,179.4229746,140.2392125,1.279406604,1.2,A,1.233333333
617,0,0.346153846,127.1214992,181.1098132,0.701902878,0.9,N,0.9
618,7,0.978723404,33.32970995,22.34682041,1.491474373,1.6,N,4.933333333
619,1,0.964285714,17.63056331,19.36265377,0.91054478,0.966666667,N,0.766666667
620,0,0.971428571,20.91167508,58.66158263,0.356479899,1.033492823,N,1.062200957
621,3,0.581818182,107.3460872,144.0423072,0.745239988,0.933333333,N,1.2
622,0,0.9375,15.60474031,37.11827334,0.420405878,1.1,N,1.133333333
623,0,1,4.458975328,12.00810868,0.371330361,1.271375465,N,2.609665428
624,0,0.886363636,4.748338862,64.27735706,0.073872653,1.5,N,3.266666667
625,0,0.233333333,240.7382291,261.1471487,0.921848967,1.033333333,A,2.9
626,14,0.586956522,108.266247,91.54614599,1.182641234,1.566666667,A,6.433333333
627,0,0.405405405,163.6764159,204.0760906,0.802036218,1.266666667,A,2.8
628,2,0.567567568,110.2781276,173.9984568,0.633787964,1.123595506,N,0.620934358
629,0,0.948717949,130.0650481,73.79224015,1.762584357,1.139817629,N,1.196808511
